Comune;Provincia;Tipologia;Stelle;Nome;Telefono;Indirizzo;CAP;Citta;Sigla provincia;Indirizzo posta elettronica;Indirizzo internet;Codice esercizio;Id;Latitudine;Longitudine
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;1;MARCHESI PRAT;55876233;VIA LIVORNESE, 395;50055;Lastra a Signa;FI;brogimassimo@gmail.com;;048024AAT0016;20159;437716134;110935679
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;1;PODERE GATTABIGIA;3356610081;Via di Bracciatica, 11;50055;Lastra a Signa;FI;francescomezz@gmail.com;;048024AAT0017;22589;437370808;110758383
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;1;SAN ROMOLO;552725301;Via San Romolo, 35;50055;Lastra a Signa;FI;sanromolo@hotmail.it;;048024AAT0014;17993;437580407;111207006
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;1;VILLA ILANGI;55878089;Via Gavignano, 1/a;50055;Lastra a Signa;FI;info@villailangi.it;www.villailangi.it;048024AAT0013;15150;43730903103407;110604592113037
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;CAMPOLIVO;558720869;Via Campolivo, 5;50055;Lastra a Signa;FI;info@campolivo.com;www.campolivo.com;048024AAT0010;10677;437666283;110727861
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;FATTORIA ALBANESE LABARDI;558729277;Via San Lorenzo ai Monti, 2/4;50055;Lastra a Signa;FI;info@agrilorenzo.it;www.agrilorenzo.it;048024AAT0004;10673;43740696;11100616
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;FATTORIA LA LUNA;6491506;Via Maremmana, 57;50055;Lastra a Signa;FI;info@ilfontino.it;www.ilfontino.com;048024AAT0009;10676;43726413;11078237
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;PODERE ELLERA;558729117;Via di Spicchiello, 2;50055;Lastra a Signa;FI;;;048024AAT0011;10678;437344049;110793537999999
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;VILLA LE SORTI;55878044;Via del Pollaiolo, 21;50055;Lastra a Signa;FI;villalesorti@hotmail.it;www.villalesorti.it;048024AAT0008;10675;437434774428305;110878440041686
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;VILLANI ENRICO;558723629;Via L. da Vinci, 47/49;50055;Lastra a Signa;FI;agriturismo.cupoli@katamail.com;www.agriturismocupoli.it;048024AAT0007;10674;437558255;111060096
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;3;MADONNINA DEL CHIARO;558713055;Via Carcheri, 211/213;50055;Lastra a Signa;FI;info@madonninadelchiaro.it;www.madonninadelchiaro.it;048024AAT0003;10672;437480657;111269228
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alberghi - Hotel;4;BORGO SANT'IPPOLITO;558713423;Via Chiantigiana, 268-270-272;50056;Lastra a Signa;FI;info@borgosantippolito.it;www.borgosantippolito.it;048024ALB0003;10706;437198390886564;110410487675233
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alberghi - Hotel;4;VILLA SAULINA;558729485;Via Maremmana, 11;50055;Lastra a Signa;FI;info@villasaulina.it;www.villasaulina.it;048024ALB0001;10704;437390078093044;110869829767211
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;AI LECCI;34973227407;Via Castracane, 110;50055;Lastra a Signa;FI;riccardo.zammarchi@gmail.com;;048024ALL0032;22569;437673012;111075421
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;ALLA PORTA DI BACCIO;558721850;Via IV Novembre, 2;50055;Lastra a Signa;FI;maraciampi@hotmail.com;;048024ALL0019;10716;437698672;111059011999999
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;CAMPOLIVO;0558720869  -  0558735363;Via Campolivo, 5;50055;Lastra a Signa;FI;info@campolivo.com;www.campolivo.com;048024ALL0022;10718;437666283;110727861
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;CARPI LAPI LAURA;558729005;Via di Codilungo, 29;50055;Lastra a Signa;FI;l.carpilapi@virgilio.it;;048024ALL0004;10708;43723011;11100851
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;CASA CAPPELLETTI;558713316;Via Chiantigiana, 222;50055;Lastra a Signa;FI;info.casacappelletti@gmail.com;www.casacappelletti.it;048024ALL0016;10714;43710508;110677917
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;DOMUS;558721423;Via G. Di Vittorio, 9;50055;Lastra a Signa;FI;affittacamere@hotmail.com;www.webalice.it/studiografie;048024ALL0007;10709;43769793;11105177
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;I' BARONTI;558713172;Via di Carcheri, 217a;50055;Lastra a Signa;FI;;;048024ALL0003;10707;43718669;11084458
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;LA QUERCIA NEL POZZO;3405051097;Via Maremmana, 17;50055;Lastra a Signa;FI;stefaniacoslovi@libero.it;;048024ALL0026;18353;437125826;110684447
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;PODERE I PIAGGIONI;55878233;Via del Pollaiolo, 3;50055;Lastra a Signa;FI;massimopiccini@hotmail.com;;048024ALL0010;10711;4374629;11081707
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;POGGIANTI IOLANDA;558724067;Via Livornese, 520;50055;Lastra a Signa;FI;;;048024ALL0025;17427;437791622;110786983
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;RENATO E LEONELLA;3771840224;Via F.lli Rosselli, 35;50055;Lastra a Signa;FI;anto.sanesi@virgilio.it;;048024ALL0024;17357;43769793;11105177
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;SOGGIORNO MAGNOLIA;558720502;Via A. Costa, 29;50055;Lastra a Signa;FI;lamagnolia.lamagnolia@yahoo.com;;048024ALL0011;12684;437668621;111120225
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;VILLA AL PIANO;558723891;VIA DEL PIANO, 23;50055;Lastra a Signa;FI;villaalpiano@gmail.com;www.villalapiano.com;048024ALL0031;22413;437744349;11111791
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;VILLA GIOIA;558725677;VIA AGNOLO GADDI, 4;50055;Lastra a Signa;FI;giansol85@icloud.com;;048024ALL0029;21729;437734;11086963
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;VILLA LORY;3279316755;VIA DI CARCHERI, 88;50055;Lastra a Signa;FI;felice@ggfitaly.it;;048024ALL0030;22375;437185208;110846651
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;VILLA MONTEBELLO COLOMBO;3337390693;VIA DEL FANTONE, 12;50055;Lastra a Signa;FI;nico.caverni@geopec.it;;048024ALL0033;22814;437637392;110906974
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CAMPOLIVO;0558720869   -   0558735363;Via Campolivo, 5;50055;Lastra a Signa;FI;info@campolivo.com;www.campolivo.com;048024CAV0006;10721;437666283;110727861
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CASA VACANZA BED & CAR;558722120;Via Livornese, 134;50055;Lastra a Signa;FI;bedandcar@virgilio.it;www.bedandcar.eu;048024CAV0005;10720;437696948999999;111094437999999
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;COLLE DEL SOLE;3338584255;VIA DEL POLLAIOLO, Snc;50055;Lastra a Signa;FI;vale_aie@libero.it;;048024CAV0015;22580;437701635;111128957
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;DAME DI TOSCANA - RESIDENZE CON VISTA;3338541915;VIA SANTA LUCIA, 21 - 21b;50055;Lastra a Signa;FI;info@dameditoscana.it;www.dameditoscana.com;048024CAV0014;20183;437661218;111007319
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;DIMORA TIPICA BERNARDONI;0558734866  -  055875973;Via Carcheri, 233;50055;Lastra a Signa;FI;francescobattagli@yahoo.it;www.tuscanyforyou.com;048024CAV0010;16901;437252277;110929302
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;RESIDENZE PIANDACCOLI;558729718;Via Piandaccoli, 8;50055;Lastra a Signa;FI;virginiabrn@gmail.com;www.residenzepiandaccoli.it;048024CAV0009;16825;437332579999999;110514577
LASTRA A SIGNA;CITTA' METROPOLITANA DI FIRENZE;Residenze d'Epoca;0;VILLA PANDOLFINI;558724473;Via Livornese, 395;50055;Lastra a Signa;FI;brogimassimo60@gmail.com;;048024REP0001;18542;43771615;110935673
LONDA;CITTA' METROPOLITANA DI FIRENZE;Affittacamere;0;VILLA CAIANO;558351004;Via Cerreta, 6/a;50060;Londa;FI;leonardo@costruzionispagnoli.it;;048025AFR1007;20700;43861275;11581073
LONDA;CITTA' METROPOLITANA DI FIRENZE;Affittacamere;0;VILLA LUCIANO;558351277;Via Rimembranza, 2;0;Londa;FI;ashacreltd@gmail.com;;048025AFR1006;19681;43859862;11567445
LONDA;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;CASA PASSERINI;3355936641;Via Sambucheta, 81;50060;Londa;FI;info@casapasserini.com;;048025AAT0004;19211;43861615;115655708
LONDA;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;LA NOCE DI FRANCESCA;558351079;Via Caiano, 22;50060;Londa;FI;info@lanocedifrancesca.com;www.lanocedifrancesca.com;048025AAT0003;10724;43855243;11590415
LONDA;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;SAN LEOLINO;3357312588;Via Vierle (Trebbio),;50060;Londa;FI;info@fattoriasanleolino.com;;048025AAT0001;10723;438330231;115744568
LONDA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;"CENTRO IPPICO ""IL BOSCO DI RINCINE""";558354080;Via Milli, 3;50060;Londa;FI;centroippicoilboscodirincine@gmail.com;www.ilboscodirincine.it;048025ALL0002;10728;43869118;11602633
LONDA;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;IL POGGIOLO;558351137;Via di Vierle, 7;50060;Londa;FI;marialuisa.venturi@hotmail.it;;048025ALL0004;10729;43858339;115685409999999
LONDA;CITTA' METROPOLITANA DI FIRENZE;Campeggi;2;CAMPING CAMPO ALL'OCA;558354060;S.P.556KM 15, 150;50060;Londa;FI;info@campoalloca.it;www.campoalloca.it;048025CAM0001;14430;438610934;115663707
LONDA;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;ECOTONDO;558351207;Via Il Tondo, 2;50060;Londa;FI;ecotondo@ecotondo.org;www.ecotondo.org;048025CAF0003;18421;43861615;115655708
LONDA;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;VILLA IDETTA;55835291;Via di Cerreta, 6/a;50060;Londa;FI;leonardo@costruzionispagnoli.it;www.casteldacone.it;048025CAV0004;19191;43861615;115655708
LONDA;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;VILLA RITA;3482617589;Via di San Leolino, 12;50060;Londa;FI;info@sanleolino.it;www.sanleolino.it;048025CAV0002;15239;43846975;11575017
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Affittacamere;0;CA' MINO;558045069;Via Baccarini, 40;50034;Marradi;FI;mircofanfi@gmail.com;www.ristoranteilcamino.net;048026AFR0001;20134;440790422;116180015
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;1;LA COLLINA - MAZZINO;546943636;Mazzino (Lutirano),;50034;Marradi;FI;info@agrivillelacollina.com;www.agrivillelacollina.com;048026AAT0007;10736;440794036;117063271
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;1;VOLO DEL NIBBIO;558044225;Via Villa Vonibbio, 13;50034;Marradi;FI;info@agrivonibbio.it;www.agrivonibbio.it;048026AAT0006;10735;440777573;11613709
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;BADIA DELLA VALLE;55804824;Via Valle Acerreta, 34;50034;Marradi;FI;catani.vet@libero.it;www.badiadellavalle.it;048026AAT0009;10737;44087378;11701331
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;CASALUCCIO;55804820;Via Est Gamogna, 1;50034;Marradi;FI;camurani.luca@tiscali.it;;048026AAT0003;10733;44040246;11653375
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;GAMBERALDI;3384098157;Via Villa Cavina, 7;50034;Marradi;FI;info@gamberaldi.it;www.gamberaldi.it;048026AAT0011;10739;440777573;11613709
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;LA SERRA - LE COLOMBAIE;55804836;Via Abeto Pistoglia, 45;50034;Marradi;FI;;www.terranostra.it;048026AAT0001;10731;440777573;11613709
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;MONTE DI SOTTO;558045061;Via Monte di Sotto, 22;50034;Marradi;FI;f.lollini@libero.it;www.montedisotto.com;048026AAT0004;10734;440777573;11613709
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;PIANO ROSSO;558045345;VIA BACCARINI, 13;50034;Marradi;FI;pianorosso@tiscali.it;www.pianorosso.com;048026AAT0002;10732;44079173;116176764
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;POPOLANO DI SOTTO;3334760244;Popolano di Sotto,;50034;Marradi;FI;info@vocechiara.it;www.popolanodisotto.it;048026AAT0010;10738;440942458;116406664
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;VAIURSOLE;558042363;VIA VAIURSOLE, 58;50034;Marradi;FI;info@palazzotorriani.it;;048026AAT0015;20375;44088897;116239139
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Alberghi - Hotel;1;LE SCALELLE;558045106;Piazza Scalelle, 12;50034;Marradi;FI;pizzerialescalelle@gmail.com;;048026ALB0003;10741;440758642999999;116129061
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Alberghi - Hotel;2;IL LAGO;558045035;Via Sibilla Aleramo, 23;50034;Marradi;FI;info@albergoristoranteillago.191.it;www.ristoranteillago.com;048026ALB0001;10740;440690147999999;116053282
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;BORGO CORNIOLA;55804812;VIA DI VALLE ACERRETA, 42;0;Marradi;FI;info@borgocorniola.com;www.borgocorniola.com;048026ALL0015;22086;4405794;11676769
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;CASA FABBRI;558044204;Via Casa Fabbri, 36c;50034;Marradi;FI;info@casafabbri.com;www.casafabbri.com;048026ALL0007;10747;440935647968734;116411089897155
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;CASA SCHEDA;558044147;Via della Dogana, 4;50034;Marradi;FI;annamariascheda@tiscali.it;www.casascheda.com;048026ALL0003;10743;440946962;116382303999999
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;LA CASINA DELLE FATE NEL CASTELLACCIO;3472342482;Via del Castellaccio, 10;50034;Marradi;FI;mazzerelli@hotmail.it;;048026ALL0004;10744;44061563;116010829
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;LA COLOMBAIA;558045290;Via Colombaia, 32;50034;Marradi;FI;lacolombaia@gmail.com;www.lacolombaia.info;048026ALL0011;10751;440777573;11613709
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;LA GINESTRA;558042024;Piazza Trioschi, 2;50034;Marradi;FI;rigo.antonellini@gmail.com;;048026ALL0008;10748;44035815;11545075
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;MARETTI;3337245461;Via A. Francini, 46;50034;Marradi;FI;maretti.marco@hotmail.it;;048026ALL0012;18370;44074881;11609306
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;PODERE CASONE;558049914;Loc. Grisigliano Casone, 10;50034;Marradi;FI;vignozziandrea@gmail.com;www.podere casone.it;048026ALL0010;10750;440756481;116131296
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;RIOBULBANA;55804876;Via Provinciale, 18;50034;Marradi;FI;info@riobulbana.com;www.riobulbana.com;048026ALL0014;20455;44040863;11625859
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Alloggi Privati;0;SARTONI FLAVIO;558045961;Via Cardeto Val Stefano, 38;50034;Marradi;FI;sartoni.flavio@libero.it;;048026ALL0006;10746;440777573;11613709
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;COOP. AUREA SRL - COLECCHIO;558042484;Via Palazzuolo, 21;50034;Marradi;FI;coop.aurea@libero.it;;048026CAF0001;10752;440858;1160762
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;VIPASSANA;55804818;Via Provinciale, 12;50034;Marradi;FI;info@atala.dhamma.org;www.vipassana.it;048026CAF0002;10753;440686995;116270873
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Residenze d'Epoca;0;PALAZZO TORRIANI;558042363;Via Fabroni, 58;50034;Marradi;FI;info@palazzotorriani.it;www.palazzotorriani.it;048026REP0001;10755;440764498550574;11613450050354
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Rifugi;0;PIAN DI SOPRA;54643204;Via Bulbana, 5;50034;Marradi;FI;albul1948@libero.it;www.piandisopra.it;048026RAL0002;10754;44092756;11703198
MARRADI;CITTA' METROPOLITANA DI FIRENZE;Rifugi;0;VALNERA;3384626861;Valnera, 1;50034;Marradi;FI;rifugiovalnera@gmail.com;;048026RAL0004;20378;44110925;116295819
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Affittacamere;0;FATTORIA SANTO STEFANO;571632574;Via Santo Stefano, 3;50050;Montaione;FI;postbox@fattoriasantostefano.com;www.fattoriasantostefano.com;048027AFR1005;10820;435555221;109151875
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Affittacamere;0;I FIAMMINGHI;3200835708;Via Palagio, 52;50050;Montaione;FI;info@ifiamminghi.it;www.ifiamminghi.it;048027AFR1008;10823;434974491;108814559
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Affittacamere;0;LA CIVETTAIA SNC DI LUCA MATTEO CUMANI & C.;508756840;VIA POGGETTA, 30;50050;Montaione;FI;cristiancassetta@gmail.com;;048027AFR1011;22553;435404851;108330984
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Affittacamere;0;LA COLLINELLA;57169069;Via Santo Stefano, 147;50050;Montaione;FI;info@agriturismolacollinella.it;www.agriturismolacollinella.it;048027AFR1010;12789;435571958;109159597
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Affittacamere;0;VILLA SESTILIA;571677081;Via Collerucci, 39;50050;Montaione;FI;info@villasestilia.it;www.villasestilia.it;048027AFR1009;10827;435823804682816;108792114257812
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;0;CASA AL VENTO;58842005;Via Iano,;50050;Montaione;FI;carlo_leonetti@virgilio.it;;048027AAT0006;10760;435140986;108765673
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;0;PODERE ALBA;57161398;Via delle Colline, 115;50050;Montaione;FI;;;048027AAT0019;10778;435491625;109273665
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;1;BELLO GERARDO;571697793;VIA SANTO STEFANO,;50050;Montaione;FI;;;048027AAT0036;19694;435746763;109112618
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;1;IL MASSO;571677047;Via Alberi, 96;50050;Montaione;FI;agriturismoilmasso@hotmail.com;;048027AAT0023;10788;43575366;10880414
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;1;IL TORRINO;571698490;Via Santo Stefano, 118;50050;Montaione;FI;info@agriturismoiltorrino.it;www.agriturismobibbiani.it;048027AAT0025;10795;435700892;109156834
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;1;POGGIO AI PLATANI;;località Castelfalfi - Poggetta,;50050;Montaione;FI;;;048027AAT0043;22092;43540391;108331969
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;1;POGGIO AL COLLE;50799101;Via San Vivaldo snc (San Vivaldo),;50050;Montaione;FI;ghezzani@ghezzani.it;;048027AAT0034;15255;435244257;108981329
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;1;VILLA CIGGIANO;3335920012;Via di Ciggiano, snc;50050;Montaione;FI;monguzzi.tamara@gmail.com;;048027AAT0045;22488;43552746;109140631
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;BARBIALLA VECCHIA;571462847;Via Casastrada, 68;50050;Montaione;FI;barbial@logo.it;;048027AAT0039;20649;436151453;108760719
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;BELMONTE VACANZE;57120125;Via Torri, 62;50050;Montaione;FI;;;048027AAT0046;23163;43507281;10874716
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;BORGO DEGLI ORTI;571684644;Via delle Colline, 43-59;50050;Montaione;FI;info@borgodegliorti.com;www.borgodegliorti.com;048027AAT0022;10786;43560773;109381315
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;CASA BACCELLI;571697675;Via Santo Stefano, 138;0;Montaione;FI;info@casabaccelli.com;www.casabaccelli.com;048027AAT0033;10816;435656066;109161047
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;CRISTINA;57169122;Via da Filicaja, 103;0;Montaione;FI;info@mazzonimobili.it;www.mazzonimobili.it;048027AAT0040;20897;435525808;109137996
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;FATTORIA BARBIALLA NUOVA;571677259;Via Casastrada, 49;50050;Montaione;FI;info@barbiallanuova.it;www.barbiallanuova.it;048027AAT0028;10802;435997918999999;108781496999999
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;FAUGLIA;571677183;Via Vallibonci, 76/78;50050;Montaione;FI;info@agriturismofauglia.com;www.agriturismofauglia.com;048027AAT0032;10813;435536110999999;109117221999999
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;I COLLI;571697822;Via Sanminiatese,;50050;Montaione;FI;info@icolli.com;www.icolli.com;048027AAT0026;10798;436130183;109509252
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;IL CORNIALE - BIBBIANI E BURGASSI;57169520;VIA SANTO STEFANO, 144;50050;Montaione;FI;info@agriturismobibbiani.it;;048027AAT0003;10758;435656066;109161047
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;IL LECCINO;57169258;Via Samminiatese, 17;50050;Montaione;FI;info@casaleccino.com;;048027AAT0038;20603;435635521;108966843
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;IL SAPITO;571698381;Via Provinciale delle Colline,;50050;Montaione;FI;info@poderitognetti.it;www.poderitognetti.it;048027AAT0009;12690;435301313460778;108991241455078
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;LA FORNACE;571697792;Cerroni, 134 - 135;50050;Montaione;FI;info@fornacemontaione.com;www.fornacemontaione.com;048027AAT0031;10811;43552352;108828689
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;LA PIEVE;571697934;Via Santo Stefano (La Pieve),;50050;Montaione;FI;info@lapieve.net;www.lapieve.net;048027AAT0001;10756;435592092064448;109211635757324
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;LA SCOPA;571697892;Via Tre Ponti, 29;50050;Montaione;FI;giorgio@studiocioni.com;;048027AAT0011;10767;43552746;109140631
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;LA TIGNAMICA;571677067;Via San Cerbone, 48;50050;Montaione;FI;latignamica@virgilio.it;www.latignamica.it;048027AAT0021;10783;435754594;10875932
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;LA VALLE;571698059;Via Samminiatese, 8;50050;Montaione;FI;info@agricolalavalle.it;www.agricolalavalle.it;048027AAT0037;20164;435884674;108731075
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;LE CAPANNE;57169382;Via Camporena, 26;50050;Montaione;FI;lecapanneagriturismo@hotmail.it;www.agriturismolecapanne.com;048027AAT0018;10776;435234176070649;108702195205238
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;ORZALE;3494900364;Via Cerroni, 28;50050;Montaione;FI;tenutaorzale@gmail.com;;048027AAT0041;21697;435530239;108824036
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;ORZALE;571697784;Via Cerroni, 130;50050;Montaione;FI;;;048027AAT0008;12686;43560598;108719645
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;PODERE LA CASETTA;571698331;Via Poggio all' Aglione, 36/38;50050;Montaione;FI;info@poderitognetti.it;www.poderitognetti.it;048027AAT0024;10791;43530769;109260733
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;POGGIO PISTOLESE;571677005;Via Samminiatese, 39;50050;Montaione;FI;info@agriturismopoggiopistolese.com;www.agriturismopoggiopistolese.com;048027AAT0029;10804;435678143607363;108920967578887
MONTAIONE;CITTA' METROPOLITANA DI FIRENZE;Agriturismi;2;RIGONE;571698309;Leonardo da Vinci, 12;50050;Montaione;FI;l.burri@tin.it;www.ciaorigone.it;048027AAT0020;10781;435472237999999;109223663999999
